PotentialCustomerID,sale,sale_amount,region,age,marketing_exposure,activity,income,num_accounts,UrbanRural,current_customer
1059348,No,0.0,14,82,2,High,52512,0,Urban,No
1058737,Yes,453.02,14,79,1,Med,9598,0,Urban,No
1093016,Yes,1008.99,5,84,4,Low,19000,1,Urban,Yes
1056370,Yes,512.53,7,73,5,Low,8603,1,Urban,Yes
1057487,No,0.0,21,52,1,Med,62976,0,Urban,No
1031878,Yes,302.34,28,77,6,Med,97848,1,Rural,Yes
1084199,No,0.0,3,47,2,Low,18431,0,Urban,No
1084465,Yes,573.48,27,51,3,Low,45171,1,Urban,Yes
1091634,Yes,314.09,22,26,5,Med,119862,1,Urban,Yes
1067818,Yes,262.32,8,67,3,Med,75370,0,Urban,No
1003465,Yes,617.04,7,82,3,High,52863,2,Urban,Yes
1059084,No,0.0,29,79,1,Med,108381,0,Urban,No
1051360,Yes,562.85,28,77,4,Low,14614,2,Rural,Yes
1095383,Yes,258.32,28,67,3,High,135982,0,Rural,No
1099118,Yes,166.0,14,77,5,High,127495,1,Rural,Yes
1097442,Yes,565.31,9,47,3,Med,112831,0,Urban,No
1095965,Yes,264.71,1,71,2,Med,19727,0,Urban,No
1045507,Yes,261.77,19,51,2,Med,31323,1,Urban,Yes
1044791,Yes,474.61,30,45,3,High,17512,0,Urban,No
1069027,Yes,782.36,2,44,3,Med,82577,1,Urban,Yes
1022931,Yes,611.54,11,62,3,Med,17782,0,Urban,No
1014949,No,0.0,2,42,3,Low,50356,0,Urban,No
1074187,No,0.0,19,30,8,Med,30965,2,Rural,Yes
1012519,No,0.0,12,29,2,Low,54075,1,Urban,Yes
1045095,No,0.0,22,54,7,Low,4823,1,Rural,Yes
1012788,Yes,929.07,28,47,2,Med,25829,1,Urban,Yes
1035375,No,0.0,4,48,1,Low,59625,0,Urban,No
1003380,No,0.0,2,35,3,Low,68085,0,Urban,No
1016406,Yes,1228.03,15,25,2,Med,50131,0,Urban,No
1002623,Yes,381.87,25,66,2,Med,26258,0,Urban,No
1046974,Yes,374.32,14,36,3,Low,64156,0,Urban,No
1003307,Yes,563.67,7,57,3,Low,49487,0,Urban,No
1073429,No,0.0,16,54,4,Low,59847,0,Urban,No
1023177,Yes,320.83,24,68,4,Low,34374,0,Urban,No
1005553,Yes,865.67,25,33,5,Med,3611,1,Urban,Yes
1099954,Yes,497.64,21,80,6,Low,101412,0,Rural,No
1020721,No,0.0,20,44,4,Low,21674,1,Urban,Yes
1061451,Yes,297.43,4,50,4,Med,96089,1,Urban,Yes
1042848,Yes,257.74,16,54,4,High,56703,2,Urban,Yes
1095748,No,0.0,21,40,3,Low,16454,1,Urban,Yes
1096233,No,0.0,13,79,1,High,96095,0,Urban,No
1029102,Yes,395.38,28,56,3,Med,28168,0,Urban,No
1019553,No,0.0,20,50,3,High,97878,1,Urban,Yes
1072474,Yes,742.13,29,82,5,Med,38609,1,Urban,Yes
1092394,Yes,665.32,18,29,2,Med,81484,0,Urban,No
1012590,Yes,672.72,21,44,2,Med,40263,0,Urban,No
1067148,No,0.0,23,48,9,Med,56721,0,Rural,No
1009764,Yes,955.11,16,68,4,Med,83991,0,Urban,No
1080942,Yes,1171.17,19,35,6,High,59992,0,Urban,No
1035804,Yes,636.29,2,52,4,High,12768,0,Urban,No
1003317,No,0.0,10,49,4,Low,31432,1,Urban,Yes
1057561,No,0.0,20,48,8,Med,160759,2,Rural,Yes
1069703,Yes,489.09,25,81,6,High,52772,1,Rural,Yes
1030702,No,0.0,5,68,2,Low,11410,0,Urban,No
1003507,Yes,1441.58,19,28,6,Low,33432,0,Urban,No
1049979,No,0.0,17,39,3,High,5727,0,Urban,No
1008141,Yes,348.42,26,41,4,Med,63349,2,Urban,Yes
1005858,Yes,444.15,4,58,1,High,51729,0,Urban,No
1026055,No,0.0,24,80,1,Low,151738,0,Urban,No
1023450,Yes,236.8,19,43,11,Low,56054,0,Rural,No
1004233,Yes,586.43,26,69,6,High,14421,0,Rural,No
1028840,Yes,528.22,13,56,1,Med,72979,0,Urban,No
1088576,Yes,1280.02,1,76,3,Med,2491,1,Urban,Yes
1009099,No,0.0,3,57,3,Med,107983,0,Urban,No
1035025,Yes,287.71,25,55,2,High,53055,0,Urban,No
1020753,No,0.0,22,63,3,Med,23976,2,Urban,Yes
1075762,No,0.0,9,34,1,Low,75296,0,Urban,No
1099887,Yes,346.52,5,68,4,Med,117667,1,Rural,Yes
1029464,Yes,704.23,30,39,2,Low,11658,0,Urban,No
1079417,Yes,43.18,3,71,2,Med,10028,1,Rural,Yes
1009753,Yes,433.4,18,69,2,Low,141049,1,Urban,Yes
1014837,No,0.0,16,32,11,Low,58678,1,Rural,Yes
1034424,No,0.0,11,49,1,High,117617,0,Urban,No
1020619,Yes,1038.98,3,86,5,Med,110431,1,Urban,Yes
1071762,Yes,797.28,9,31,6,Low,12675,1,Rural,Yes
1090901,Yes,499.98,14,54,5,Med,33059,0,Urban,No
1079220,Yes,289.13,9,83,5,Low,111232,1,Rural,Yes
1052231,No,0.0,6,86,5,Low,69433,0,Rural,No
1002440,Yes,376.37,7,59,5,Low,79977,2,Urban,Yes
1085454,No,0.0,8,83,5,Low,127762,2,Urban,Yes
1081055,Yes,483.83,10,76,3,Med,47838,2,Rural,Yes
1017828,Yes,463.45,24,30,3,Med,23331,0,Urban,No
1052256,Yes,122.9,23,57,7,Low,111530,1,Rural,Yes
1052613,No,0.0,7,79,0,Low,13161,2,Urban,Yes
1024256,Yes,537.45,16,37,3,Low,67590,1,Rural,Yes
1070424,Yes,577.92,28,55,9,Low,5572,1,Rural,Yes
1050586,Yes,667.28,9,26,3,Low,59012,1,Urban,Yes
1079383,No,0.0,22,40,3,Med,51742,1,Urban,Yes
1085686,No,0.0,23,67,3,Low,21802,0,Urban,No
1099606,No,0.0,16,57,3,High,63882,0,Urban,No
1053644,Yes,338.93,21,37,9,Med,178899,2,Rural,Yes
1045238,Yes,1095.19,26,83,6,Med,47049,1,Urban,Yes
1029054,No,0.0,6,68,1,Med,51006,0,Urban,No
1040907,Yes,307.67,10,70,2,Med,75329,0,Urban,No
1031131,Yes,392.65,23,57,5,Med,66874,2,Rural,Yes
1012789,No,0.0,17,27,2,Low,95245,1,Urban,Yes
1010675,Yes,578.16,29,61,4,Med,159518,3,Urban,Yes
1025445,Yes,577.84,22,26,2,Med,60360,0,Urban,No
1049422,Yes,1167.82,27,23,6,Low,53473,1,Urban,Yes
1019558,Yes,494.28,28,65,5,Med,2798,0,Urban,No
1045712,No,0.0,10,37,4,High,78961,0,Urban,No
1053226,No,0.0,30,75,1,Med,22967,1,Rural,Yes
1099693,No,0.0,7,67,3,High,46437,0,Urban,No
1051434,Yes,514.87,5,71,3,Med,82794,2,Urban,Yes
1066619,Yes,287.32,30,70,3,Low,64690,1,Rural,Yes
1005318,No,0.0,6,36,5,Med,57222,0,Urban,No
1004625,Yes,1504.42,7,74,4,Med,53172,0,Urban,No
1097607,Yes,605.07,25,31,6,Med,42617,2,Rural,Yes
1033102,No,0.0,27,52,2,High,74728,0,Urban,No
1017168,Yes,757.62,2,25,1,Low,16244,1,Urban,Yes
1075081,No,0.0,22,45,1,Med,60084,1,Urban,Yes
1067524,Yes,361.17,8,69,4,High,74894,1,Urban,Yes
1047779,Yes,272.73,23,24,1,High,92983,0,Urban,No
1032169,Yes,597.03,1,79,3,High,43335,1,Urban,Yes
1055150,Yes,384.5,25,50,3,Med,37196,0,Urban,No
1068618,Yes,768.2,23,70,4,Med,78815,0,Urban,No
1072221,No,0.0,9,24,2,Med,66621,1,Urban,Yes
1064690,No,0.0,26,57,6,High,50898,0,Rural,No
1029752,No,0.0,27,24,2,Low,67640,0,Urban,No
1034164,Yes,669.98,6,82,0,Med,49737,1,Urban,Yes
1088303,Yes,344.14,23,75,2,Med,16120,1,Urban,Yes
1057541,Yes,567.78,6,49,7,High,149954,0,Rural,No
1022591,No,0.0,19,78,3,Med,68875,0,Urban,No
1037895,Yes,125.0,28,65,6,Med,127930,0,Rural,No
1076828,Yes,358.2,7,43,11,Med,98960,0,Rural,No
1079273,Yes,700.39,3,72,5,High,17430,0,Urban,No
1040471,Yes,314.8,12,83,2,High,111027,0,Urban,No
1087546,Yes,1138.58,28,83,3,High,36315,0,Urban,No
1027629,Yes,380.1,23,68,2,High,14333,0,Urban,No
1092539,No,0.0,21,30,2,Med,78541,0,Urban,No
1025282,Yes,866.99,6,40,5,Med,65014,0,Urban,No
1093408,Yes,334.37,2,77,0,Med,136024,2,Urban,Yes
1029702,No,0.0,1,26,3,Med,45868,0,Urban,No
1049777,Yes,472.01,7,51,6,Med,70600,0,Urban,No
1042243,Yes,220.2,24,49,6,High,14903,0,Rural,No
1020687,Yes,649.9,27,68,3,Med,29021,1,Urban,Yes
1023466,Yes,205.31,11,79,5,Med,71929,2,Rural,Yes
1076424,Yes,560.8,7,26,4,Low,54963,0,Urban,No
1010001,Yes,933.29,15,84,2,Low,133419,1,Urban,Yes
1096477,Yes,182.02,5,72,6,Med,87510,1,Rural,Yes
1061735,No,0.0,28,62,4,Med,39436,1,Urban,Yes
1017362,Yes,707.46,15,79,4,High,121600,0,Urban,No
1078023,Yes,219.81,17,78,1,Med,70402,3,Urban,Yes
1028210,No,0.0,3,30,5,Low,103028,1,Rural,Yes
1038327,Yes,730.14,25,47,5,Low,84302,0,Urban,No
1075335,No,0.0,12,47,4,Low,82858,1,Urban,Yes
1034632,No,0.0,13,51,1,Med,9118,0,Urban,No
1066952,Yes,972.62,18,51,3,Low,101195,1,Urban,Yes
1080085,Yes,440.99,6,60,3,Med,37594,0,Urban,No
1078275,Yes,504.77,28,35,5,Med,100663,2,Rural,Yes
1068642,Yes,96.61,3,60,0,High,74998,0,Urban,No
1055650,No,0.0,20,56,2,Med,118866,2,Urban,Yes
1091639,No,0.0,21,74,5,Low,69359,2,Urban,Yes
1043715,No,0.0,30,46,5,Low,20381,0,Urban,No
1060793,Yes,412.09,20,29,3,Med,84894,0,Urban,No
1022640,No,0.0,1,79,4,Low,104781,1,Urban,Yes
1070748,No,0.0,16,64,3,Low,77128,1,Urban,Yes
1098851,No,0.0,17,54,3,High,58113,0,Rural,No
1013894,No,0.0,30,64,6,Low,98694,1,Rural,Yes
1023059,No,0.0,10,64,2,High,87805,0,Urban,No
1070124,No,0.0,14,60,5,Low,124379,0,Urban,No
1056144,Yes,510.84,17,41,5,Med,1509,1,Urban,Yes
1011629,Yes,426.48,25,70,2,High,121949,0,Urban,No
1006070,No,0.0,15,36,4,Med,91736,2,Urban,Yes
1093510,No,0.0,11,85,6,High,16497,0,Urban,No
1082373,Yes,480.71,28,47,4,Low,35508,0,Urban,No
1081568,Yes,847.23,26,83,6,Med,48588,1,Urban,Yes
1063604,Yes,736.66,5,54,5,Med,31627,0,Rural,No
1098475,No,0.0,30,83,3,Low,72485,1,Urban,Yes
1038934,Yes,81.86,20,59,7,High,49575,1,Rural,Yes
1054021,No,0.0,11,50,5,Med,19127,1,Urban,Yes
1031068,Yes,512.57,18,42,1,High,66626,0,Urban,No
1070599,No,0.0,1,41,6,Low,1313,1,Urban,Yes
1064637,Yes,258.94,23,67,6,High,118480,0,Rural,No
1040706,No,0.0,15,57,1,Low,90434,1,Urban,Yes
1099290,Yes,29.63,8,58,5,Med,59399,1,Rural,Yes
1022171,No,0.0,30,86,2,Low,60990,2,Urban,Yes
1023766,Yes,346.27,19,33,4,Med,44131,0,Rural,No
1081015,No,0.0,3,38,0,Low,46845,0,Urban,No
1086974,Yes,962.07,28,64,6,Med,14816,0,Urban,No
1090662,Yes,1141.52,15,35,1,Med,47786,0,Urban,No
1075956,Yes,496.57,15,44,1,Med,88338,1,Urban,Yes
1057615,Yes,969.83,1,65,3,Low,27277,1,Rural,Yes
1087994,No,0.0,11,65,4,Low,5637,0,Urban,No
1093600,No,0.0,14,81,4,Low,20296,0,Urban,No
1016805,Yes,916.01,7,26,5,Med,25192,1,Urban,Yes
1056218,Yes,1026.2,10,30,1,Med,98520,1,Urban,Yes
1083601,Yes,538.94,8,76,3,High,123743,2,Urban,Yes
1016616,Yes,420.39,3,86,2,High,77562,1,Urban,Yes
1058886,No,0.0,30,39,3,Low,23755,1,Rural,Yes
1068773,No,0.0,15,63,7,Med,77211,0,Rural,No
1083373,Yes,339.13,21,65,1,Med,47077,1,Urban,Yes
1005937,No,0.0,30,75,4,Low,86204,1,Urban,Yes
1034277,Yes,701.94,25,83,3,Low,58230,1,Urban,Yes
1013010,No,0.0,8,71,3,High,18872,1,Urban,Yes
1069644,Yes,604.53,26,38,4,High,6097,1,Urban,Yes
1045224,Yes,635.11,11,57,3,Med,65812,0,Urban,No
1088262,Yes,404.02,23,48,5,Med,50315,1,Urban,Yes
1025938,Yes,432.93,21,65,4,Med,145700,0,Urban,No
1098325,No,0.0,30,40,1,Med,49796,1,Urban,Yes
1046514,No,0.0,29,55,2,Med,43197,1,Urban,Yes
1023191,Yes,313.46,14,50,5,Med,67171,1,Urban,Yes
1017779,Yes,771.14,15,54,3,Low,10796,1,Urban,Yes
1059905,No,0.0,10,66,2,Low,41198,0,Urban,No
1059662,Yes,551.09,10,38,4,Low,90047,2,Urban,Yes
1002225,Yes,204.85,8,36,2,Low,31030,0,Urban,No
1030358,Yes,672.92,9,84,5,Med,37385,0,Rural,No
1002797,No,0.0,3,45,3,Med,2672,2,Urban,Yes
1098613,No,0.0,27,50,2,Low,59943,0,Urban,No
1097224,Yes,238.89,6,28,3,Low,76183,1,Rural,Yes
1068922,No,0.0,29,24,5,Med,131470,0,Urban,No
1009770,No,0.0,1,79,0,Low,4184,2,Urban,Yes
1002792,Yes,224.39,7,64,5,Med,44345,0,Urban,No
1036993,No,0.0,23,50,6,Low,70093,0,Urban,No
1010744,Yes,839.37,19,45,5,Med,42687,1,Urban,Yes
1079186,Yes,383.48,25,55,3,Med,51067,1,Urban,Yes
1078125,Yes,542.03,8,27,6,Med,60591,0,Urban,No
1087964,No,0.0,19,60,4,High,15345,0,Urban,No
1032506,No,0.0,30,82,2,Low,14274,0,Urban,No
1004725,No,0.0,11,71,1,Med,83555,0,Urban,No
1047129,No,0.0,19,81,3,Low,134367,0,Urban,No
1043887,Yes,297.02,24,61,3,Low,24774,2,Urban,Yes
1071394,Yes,457.04,23,47,1,High,103142,1,Urban,Yes
1047204,Yes,46.05,11,57,7,Med,3871,1,Rural,Yes
1032789,Yes,344.84,20,41,5,Low,94707,1,Urban,Yes
1064294,Yes,866.81,29,35,5,Low,18529,0,Urban,No
1062533,No,0.0,9,75,5,Low,10253,1,Urban,Yes
1070847,Yes,159.26,17,64,4,Med,104910,0,Urban,No
1045142,Yes,833.41,9,31,5,Low,8836,0,Rural,No
1021522,Yes,644.51,30,47,5,Low,90040,1,Urban,Yes
1021957,No,0.0,26,53,0,High,62582,0,Urban,No
1046000,Yes,564.14,6,67,8,Med,47027,0,Urban,No
1067395,Yes,605.37,9,52,6,Med,8060,0,Urban,No
1060705,Yes,418.62,13,50,6,Med,4194,0,Urban,No
1064551,No,0.0,24,51,2,Low,10710,1,Urban,Yes
1044910,Yes,212.59,24,28,3,Med,47129,0,Rural,No
1080772,Yes,406.62,29,58,4,Med,20877,0,Rural,No
1060588,No,0.0,21,24,0,Low,92085,2,Urban,Yes
1025104,No,0.0,30,54,2,Low,52754,0,Urban,No
1030900,No,0.0,20,39,1,Med,35882,0,Urban,No
1047797,No,0.0,29,63,4,Low,22225,1,Urban,Yes
1048209,Yes,274.71,11,64,2,Low,106836,0,Urban,No
1024933,No,0.0,22,29,2,Low,66755,0,Urban,No
1056691,No,0.0,2,53,6,Med,122641,1,Urban,Yes
1095481,No,0.0,22,44,2,Low,97474,0,Urban,No
1032729,Yes,540.08,18,86,1,Low,52833,0,Urban,No
1017886,Yes,353.61,24,28,3,Med,132977,1,Urban,Yes
1000664,Yes,491.76,12,32,1,Med,7190,3,Urban,Yes
1091541,No,0.0,21,30,4,Low,11237,1,Urban,Yes
1084587,No,0.0,29,61,4,Med,29980,0,Urban,No
1080922,Yes,152.45,22,49,9,Med,7553,0,Rural,No
1014635,Yes,653.92,22,25,4,Med,102116,1,Urban,Yes
1055645,No,0.0,25,34,2,Med,88313,0,Urban,No
1011397,No,0.0,13,49,1,High,138986,0,Urban,No
1049661,Yes,513.19,19,38,2,Med,86028,0,Urban,No
1065916,No,0.0,30,75,8,Med,34420,1,Rural,Yes
1090606,Yes,395.06,3,47,8,Med,9281,1,Urban,Yes
1090840,Yes,457.6,13,41,1,Low,57716,1,Urban,Yes
1040617,Yes,499.03,16,29,4,Med,9683,1,Rural,Yes
1053373,Yes,809.54,18,84,2,Med,7084,2,Urban,Yes
1063948,Yes,867.1,17,73,9,Med,5705,3,Urban,Yes
1068189,Yes,882.35,6,81,1,Med,93978,1,Urban,Yes
1076969,Yes,554.78,1,30,1,Low,27179,1,Urban,Yes
1070494,Yes,847.68,26,59,2,High,85510,1,Urban,Yes
1095371,Yes,211.54,7,40,2,Low,57707,1,Urban,Yes
1051891,Yes,767.11,22,80,4,Med,98554,1,Urban,Yes
1082177,Yes,77.73,14,59,1,Low,74001,0,Urban,No
1065092,Yes,605.89,13,58,5,Low,30509,1,Urban,Yes
1048917,Yes,893.33,15,80,5,Med,111162,1,Urban,Yes
1073616,No,0.0,19,62,3,Med,19513,0,Urban,No
1071820,No,0.0,1,46,4,Med,6033,0,Rural,No
1085734,Yes,239.0,25,44,1,Med,29917,1,Urban,Yes
1050640,No,0.0,16,28,0,Med,144278,0,Urban,No
1054181,No,0.0,11,83,1,Med,3507,0,Urban,No
1016491,Yes,375.85,10,32,5,High,18893,0,Rural,No
1046293,No,0.0,3,69,9,High,45336,0,Rural,No
1025609,No,0.0,20,80,3,Low,113447,1,Urban,Yes
1088993,Yes,621.62,6,33,2,Med,13194,1,Urban,Yes
1011240,Yes,720.52,29,30,4,Med,14347,0,Urban,No
1045604,No,0.0,29,26,3,Med,34018,0,Urban,No
1059323,No,0.0,3,44,2,Low,9775,0,Urban,No
1073804,No,0.0,20,49,2,High,3673,0,Urban,No
1004104,No,0.0,11,42,7,High,22664,0,Rural,No
1024635,Yes,176.0,23,64,5,High,16081,1,Rural,Yes
1021564,Yes,180.25,22,85,8,Low,62420,1,Rural,Yes
1025671,Yes,233.61,17,47,1,Med,140326,1,Urban,Yes
1096550,Yes,342.25,23,31,1,Med,90371,1,Urban,Yes
1042808,Yes,747.93,7,83,1,Med,65241,1,Urban,Yes
1079772,No,0.0,16,64,6,Med,14870,1,Urban,Yes
1002534,No,0.0,2,37,2,Low,5943,0,Urban,No
1024152,Yes,695.51,6,57,3,Med,28025,0,Urban,No
1064354,No,0.0,17,42,2,Med,75954,0,Urban,No
1052307,No,0.0,19,53,1,Med,109540,1,Urban,Yes
1028235,Yes,524.97,4,36,4,Low,90500,2,Urban,Yes
1097105,No,0.0,18,46,4,Low,73568,0,Urban,No
1042979,No,0.0,19,38,1,Med,21713,0,Urban,No
1023162,Yes,547.39,21,39,6,High,70963,0,Urban,No
1008567,Yes,868.69,23,80,4,Med,3803,1,Urban,Yes
1018744,Yes,365.03,24,61,5,Med,51612,1,Urban,Yes
1000343,Yes,449.97,15,55,2,Med,63855,2,Urban,Yes
1066030,No,0.0,18,73,4,High,7787,0,Urban,No
1045338,Yes,481.66,2,30,3,Med,75579,1,Urban,Yes
1010307,No,0.0,19,49,6,Low,84408,0,Urban,No
1027526,No,0.0,18,44,2,Low,14148,2,Urban,Yes
1027814,No,0.0,1,42,2,Med,96377,0,Rural,No
1055782,No,0.0,23,27,5,Med,13637,0,Urban,No
1017585,Yes,846.11,13,23,3,Low,61489,2,Urban,Yes
1002145,Yes,1063.21,8,72,3,Med,18670,2,Urban,Yes
1089746,Yes,529.82,4,85,3,High,8061,0,Urban,No
1058885,Yes,150.8,3,58,7,Med,45987,1,Rural,Yes
1028532,Yes,1031.58,27,83,3,Med,147699,1,Urban,Yes
1005198,No,0.0,17,43,1,Med,26357,2,Urban,Yes
1022453,No,0.0,25,30,1,Low,103713,1,Urban,Yes
1050088,No,0.0,18,82,6,Low,65085,0,Urban,No
1004833,Yes,713.96,24,29,6,High,141704,1,Urban,Yes
1031212,Yes,845.8,17,43,4,Low,7135,1,Urban,Yes
1097929,Yes,509.12,1,76,4,Low,3725,2,Urban,Yes
1054784,Yes,867.05,29,64,4,Med,36505,2,Urban,Yes
1042791,No,0.0,21,70,3,High,93274,0,Urban,No
1052489,Yes,109.99,7,69,0,Med,109667,0,Urban,No
1016474,Yes,423.43,26,50,12,Med,103462,0,Rural,No
1075023,No,0.0,3,26,1,Low,79703,1,Urban,Yes
1088026,No,0.0,19,65,2,Med,82760,0,Urban,No
1084111,Yes,852.74,21,56,2,High,47843,1,Urban,Yes
1021479,Yes,678.82,13,84,5,Low,8645,1,Urban,Yes
1021433,No,0.0,22,46,5,Med,38188,1,Urban,Yes
1005265,No,0.0,2,69,1,Med,9532,0,Urban,No
1057920,Yes,537.68,18,42,3,Low,8153,1,Urban,Yes
1070691,No,0.0,9,23,7,Low,93177,0,Rural,No
1082962,No,0.0,28,58,4,Med,5769,2,Urban,Yes
1013765,Yes,390.29,1,60,1,Low,35036,1,Urban,Yes
1014349,No,0.0,6,39,8,High,76953,0,Urban,No
1053888,No,0.0,8,59,4,High,32475,1,Urban,Yes
1082394,Yes,499.9,12,58,4,Med,42147,2,Urban,Yes
1009508,Yes,291.56,18,41,0,Med,86979,0,Urban,No
1096464,Yes,440.97,28,83,2,Low,14948,0,Urban,No
1084100,Yes,224.4,3,63,1,Low,55225,2,Urban,Yes
1068064,Yes,221.22,19,71,5,Med,69900,0,Urban,No
1079955,Yes,849.68,18,85,3,Med,76482,1,Urban,Yes
1027993,Yes,243.04,7,33,2,Low,140195,3,Urban,Yes
1083207,Yes,511.28,13,39,8,Med,74531,0,Urban,No
1063255,Yes,87.34,17,43,5,Med,96799,1,Rural,Yes
1067624,No,0.0,15,32,1,Low,126996,0,Urban,No
1048541,No,0.0,7,55,10,Med,78986,1,Rural,Yes
1079421,Yes,264.19,21,53,10,Low,109810,1,Rural,Yes
1083502,Yes,802.2,18,26,5,Med,120931,0,Urban,No
1000707,Yes,675.81,2,52,6,Med,41147,2,Urban,Yes
1059255,Yes,237.18,25,74,3,Med,47523,0,Urban,No
1007664,Yes,926.82,9,42,3,Med,6702,2,Urban,Yes
1091813,Yes,740.37,9,61,0,Med,70810,1,Urban,Yes
1051996,Yes,982.25,18,79,3,Med,21571,0,Urban,No
1009999,No,0.0,6,54,2,Low,50592,0,Urban,No
1038452,No,0.0,19,66,4,Low,91623,4,Urban,Yes
1041870,Yes,272.29,6,69,1,High,43857,1,Urban,Yes
1085377,Yes,669.22,23,71,4,High,9635,0,Urban,No
1006788,No,0.0,14,54,1,Low,66235,0,Urban,No
1070114,Yes,896.04,14,77,4,Med,70125,1,Urban,Yes
1065597,Yes,814.08,22,83,1,Med,83893,2,Urban,Yes
1073615,Yes,323.89,9,51,1,High,180101,0,Urban,No
1041907,Yes,391.0,11,81,4,Low,56588,2,Rural,Yes
1020784,Yes,939.99,1,81,5,Med,76230,1,Urban,Yes
1094850,Yes,428.8,21,74,5,Med,808,0,Urban,No
1042378,Yes,413.64,28,68,1,Med,78652,1,Urban,Yes
1047984,No,0.0,30,50,3,Med,69093,0,Urban,No
1039364,No,0.0,28,23,2,Low,45784,2,Urban,Yes
1063579,No,0.0,9,43,11,High,13300,2,Rural,Yes
1005048,No,0.0,23,41,3,Low,4005,0,Urban,No
1076974,Yes,512.91,13,35,3,High,123580,0,Urban,No
1084345,Yes,523.57,18,35,3,Low,77004,0,Urban,No
1096715,No,0.0,27,81,3,Med,14665,2,Urban,Yes
1069033,No,0.0,15,84,4,Med,115694,0,Urban,No
1021278,Yes,273.68,8,41,1,Low,67166,0,Urban,No
1046600,No,0.0,18,42,2,Low,71711,0,Urban,No
1065790,No,0.0,17,31,1,Low,58445,1,Urban,Yes
1084354,Yes,480.87,28,71,2,Low,37170,1,Urban,Yes
1085475,No,0.0,9,41,3,Med,19742,1,Urban,Yes
1078477,No,0.0,9,28,3,Med,47075,2,Urban,Yes
1076197,Yes,424.99,27,81,2,Med,20110,0,Urban,No
1005340,No,0.0,1,38,3,Med,65755,0,Urban,No
1013919,No,0.0,13,72,5,Low,11393,0,Rural,No
1029124,No,0.0,24,37,1,Med,24960,0,Urban,No
1024302,Yes,139.41,10,52,3,Med,62008,1,Urban,Yes
1090247,Yes,779.22,29,78,1,Med,25450,3,Urban,Yes
1043054,Yes,794.64,21,79,1,Med,41144,4,Urban,Yes
1095876,No,0.0,21,48,1,Low,2264,1,Urban,Yes
1075729,No,0.0,30,29,2,Low,61786,0,Urban,No
1044490,Yes,406.18,10,56,3,Low,15887,2,Urban,Yes
1002487,Yes,725.52,23,79,2,Med,4080,2,Urban,Yes
1084141,Yes,568.95,1,81,5,Low,41349,1,Rural,Yes
1017853,Yes,148.4,12,57,1,Med,95523,0,Urban,No
1046474,Yes,50.69,20,48,5,Low,67660,0,Rural,No
1006865,Yes,1123.02,28,74,3,Med,44761,1,Urban,Yes
1049162,Yes,484.58,5,34,5,High,56896,1,Urban,Yes
1023624,No,0.0,30,85,3,Low,53517,2,Rural,Yes
1032141,Yes,840.18,28,34,5,Med,18940,0,Urban,No
1006196,Yes,222.56,4,58,4,Low,73774,1,Urban,Yes
1062744,Yes,510.27,28,38,6,Med,39702,0,Urban,No
1029072,Yes,384.16,2,72,3,Med,50661,0,Urban,No
1053045,No,0.0,24,44,4,Low,56771,1,Urban,Yes
1000390,No,0.0,3,24,4,Med,41832,0,Urban,No
1096141,Yes,145.08,20,61,3,High,9970,1,Urban,Yes
1049763,Yes,863.89,2,76,4,Low,22419,0,Urban,No
1056675,Yes,393.3,11,82,1,Med,28960,1,Urban,Yes
1041446,Yes,253.46,29,63,5,Low,17330,1,Urban,Yes
1029643,No,0.0,10,42,1,High,149873,0,Urban,No
1071590,Yes,562.42,14,76,1,Low,73804,1,Urban,Yes
1060258,Yes,634.04,21,40,4,Med,1855,1,Urban,Yes
1047281,Yes,826.72,9,85,5,Med,17484,0,Urban,No
1063330,No,0.0,6,72,3,Low,114528,0,Urban,No
1053177,No,0.0,20,25,6,Med,103158,2,Rural,Yes
1091648,No,0.0,24,28,4,Low,33639,2,Urban,Yes
1091170,Yes,311.34,24,85,2,Low,1830,0,Urban,No
1001817,Yes,172.89,23,29,1,High,985,0,Urban,No
1002080,No,0.0,25,26,7,High,120471,1,Urban,Yes
1011592,Yes,391.9,26,68,4,Low,52995,2,Urban,Yes
1099866,Yes,500.19,26,37,3,Low,17278,0,Urban,No
1004888,Yes,207.62,20,57,2,Med,53971,0,Urban,No
1087648,Yes,566.73,17,84,5,Med,33603,1,Urban,Yes
1052315,No,0.0,22,26,1,High,85552,2,Urban,Yes
1096850,Yes,1206.02,1,36,4,Med,33035,1,Urban,Yes
1037018,Yes,14.13,24,51,3,High,112818,1,Rural,Yes
1058492,No,0.0,27,85,5,Med,62031,1,Rural,Yes
1057630,Yes,60.32,8,69,5,Med,82807,0,Rural,No
1095930,No,0.0,28,78,2,Low,20453,0,Rural,No
1035125,Yes,664.58,1,73,3,Med,59913,1,Urban,Yes
1085269,Yes,283.56,22,54,4,Med,79213,0,Urban,No
1010562,Yes,541.51,3,72,3,High,68712,1,Urban,Yes
1058665,No,0.0,15,82,6,Low,23715,0,Rural,No
1075182,Yes,326.62,5,61,1,Low,88458,0,Urban,No
1069167,No,0.0,30,65,3,Med,31522,1,Urban,Yes
1092280,Yes,407.77,21,26,2,Low,9005,0,Urban,No
1070123,No,0.0,6,51,6,Med,81475,0,Urban,No
1051054,Yes,270.56,24,42,1,Low,67752,0,Urban,No
1091316,Yes,679.59,19,86,3,High,31516,0,Urban,No
